PolNumber,FileName,Status,ErrorDetails,ExpectedResult,Timestamp
280015234,WDQuote_280015234.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280015564,WDQuote_280015564.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280016251,WDQuote_280016251.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280016581,WDQuote_280016581.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280016590,WDQuote_280016590.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280016607,WDQuote_280016607.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280018614,WDQuote_280018614.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280018696,WDQuote_280018696.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280020031,WDQuote_280020031.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280021227,WDQuote_280021227.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280022002,WDQuote_280022002.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280022253,WDQuote_280022253.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280023109,WDQuote_280023109.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280026008,WDQuote_280026008.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280027668,WDQuote_280027668.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280027999,WDQuote_280027999.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280029675,WDQuote_280029675.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280043007,WDQuote_280043007.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280557656,WDQuote_280557656.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280558193,WDQuote_280558193.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280558335,WDQuote_280558335.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000508,WDQuote_D26000508.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000605,WDQuote_D26000605.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000720,WDQuote_D26000720.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000760,WDQuote_D26000760.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001003,WDQuote_D26001003.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001284,WDQuote_D26001284.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002539,WDQuote_D26002539.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004177,WDQuote_D26004177.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004202,WDQuote_D26004202.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004436,WDQuote_D26004436.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100219672,WDQuote_1100219672.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100312345,WDQuote_1100312345.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100324555,WDQuote_1100324555.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100894411,WDQuote_1100894411.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101026146,WDQuote_1101026146.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101195461,WDQuote_1101195461.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101936609,WDQuote_1101936609.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101991976,WDQuote_1101991976.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102054311,WDQuote_1102054311.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102085030,WDQuote_1102085030.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102245204,WDQuote_1102245204.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102294533,WDQuote_1102294533.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102297817,WDQuote_1102297817.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102434733,WDQuote_1102434733.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102486455,WDQuote_1102486455.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1103251477,WDQuote_1103251477.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1500502032,WDQuote_1500502032.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100134256,WDQuote_8100134256.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100236945,WDQuote_8100236945.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100296253,WDQuote_8100296253.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100554408,WDQuote_8100554408.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
R8501377848,WDQuote_R8501377848.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
P21103251477,WDQuote_P21103251477.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280548062,WDQuote_280548062.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280548945,WDQuote_280548945.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280549077,WDQuote_280549077.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280549852,WDQuote_280549852.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280549926,WDQuote_280549926.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551622,WDQuote_280551622.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551833,WDQuote_280551833.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280552135,WDQuote_280552135.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280552136,WDQuote_280552136.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280552185,WDQuote_280552185.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280553920,WDQuote_280553920.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280553954,WDQuote_280553954.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280557587,WDQuote_280557587.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280557920,WDQuote_280557920.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280558490,WDQuote_280558490.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280558500,WDQuote_280558500.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000410,WDQuote_D26000410.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000661,WDQuote_D26000661.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000800,WDQuote_D26000800.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004688,WDQuote_D26004688.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004689,WDQuote_D26004689.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004691,WDQuote_D26004691.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004787,WDQuote_D26004787.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100193885,WDQuote_1100193885.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100723032,WDQuote_1100723032.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100975053,WDQuote_1100975053.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101016196,WDQuote_1101016196.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101033969,WDQuote_1101033969.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101065631,WDQuote_1101065631.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101065755,WDQuote_1101065755.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101127811,WDQuote_1101127811.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101176982,WDQuote_1101176982.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101183608,WDQuote_1101183608.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101187112,WDQuote_1101187112.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101198408,WDQuote_1101198408.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101422626,WDQuote_1101422626.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101498378,WDQuote_1101498378.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100290074,WDQuote_8100290074.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100294134,WDQuote_8100294134.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100537254,WDQuote_8100537254.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280054192,WDQuote_280054192.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280054922,WDQuote_280054922.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280055770,WDQuote_280055770.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280056911,WDQuote_280056911.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280056920,WDQuote_280056920.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280547572,WDQuote_280547572.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551337,WDQuote_280551337.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551434,WDQuote_280551434.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551474,WDQuote_280551474.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280551542,WDQuote_280551542.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100186731,WDQuote_1100186731.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100207990,WDQuote_1100207990.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100278355,WDQuote_1100278355.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100280674,WDQuote_1100280674.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100324969,WDQuote_1100324969.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1100339363,WDQuote_1100339363.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101906768,WDQuote_1101906768.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102072228,WDQuote_1102072228.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102122536,WDQuote_1102122536.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102612692,WDQuote_1102612692.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102613484,WDQuote_1102613484.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1103251390,WDQuote_1103251390.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1103251513,WDQuote_1103251513.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1500524416,WDQuote_1500524416.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100033870,WDQuote_8100033870.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100043754,WDQuote_8100043754.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100043861,WDQuote_8100043861.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100044166,WDQuote_8100044166.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100053696,WDQuote_8100053696.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100062259,WDQuote_8100062259.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100067316,WDQuote_8100067316.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100067431,WDQuote_8100067431.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100098246,WDQuote_8100098246.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100098261,WDQuote_8100098261.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
R8501377842,WDQuote_R8501377842.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280002523,WDQuote_280002523.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280007369,WDQuote_280007369.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280051961,WDQuote_280051961.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280058697,WDQuote_280058697.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280059669,WDQuote_280059669.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280059972,WDQuote_280059972.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280060372,WDQuote_280060372.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280064966,WDQuote_280064966.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280073439,WDQuote_280073439.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280201658,WDQuote_280201658.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280201699,WDQuote_280201699.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280274400,WDQuote_280274400.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280414413,WDQuote_280414413.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280543884,WDQuote_280543884.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280557550,WDQuote_280557550.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
840001773,WDQuote_840001773.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
840002232,WDQuote_840002232.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
880001817,WDQuote_880001817.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000910,WDQuote_D26000910.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000911,WDQuote_D26000911.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000931,WDQuote_D26000931.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000932,WDQuote_D26000932.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26000967,WDQuote_D26000967.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001140,WDQuote_D26001140.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001141,WDQuote_D26001141.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001142,WDQuote_D26001142.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001166,WDQuote_D26001166.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001920,WDQuote_D26001920.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26001957,WDQuote_D26001957.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002119,WDQuote_D26002119.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002143,WDQuote_D26002143.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002239,WDQuote_D26002239.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002364,WDQuote_D26002364.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26002833,WDQuote_D26002833.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26003171,WDQuote_D26003171.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26003359,WDQuote_D26003359.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26003545,WDQuote_D26003545.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26003701,WDQuote_D26003701.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004144,WDQuote_D26004144.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
D26004145,WDQuote_D26004145.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
